ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,StartDate,EndDate,Status
516,SE-M798,15,,,ML Mountain Seat/Saddle,,,17.3782,True,NA,500,375,39.14,,NA,,1,M ,23.484,M ,,ML Mountain Seat/Saddle 2,Designed to absorb shock.,2013-07-01 00:00:00,,Current
517,SE-M940,15,,,HL Mountain Seat/Saddle,,,23.3722,True,NA,500,375,52.64,,NA,,1,M ,31.584,H ,,HL Mountain Seat/Saddle 2,Anatomic design for a full-day of riding in comfort. Durable leather.,2013-07-01 00:00:00,,Current
518,SE-R581,15,,,LL Road Seat/Saddle,Sillín/asiento de carretera GB,Selle de vélo de route LL,12.0413,True,NA,500,375,27.12,,NA,,1,R ,16.272,L ,,LL Road Seat/Saddle 1,Lightweight foam-padded saddle.,2013-07-01 00:00:00,,Current
519,SE-R908,15,,,ML Road Seat/Saddle,Sillín/asiento de carretera GM,Selle de vélo de route ML,17.3782,True,NA,500,375,39.14,,NA,,1,T ,23.484,M ,,ML Road Seat/Saddle 2,Rubber bumpers absorb bumps.,2013-07-01 00:00:00,,Current
520,SE-R995,15,,,HL Road Seat/Saddle,Sillín/asiento de carretera GA,Selle de vélo de route HL,23.3722,True,NA,500,375,52.64,,NA,,1,R ,31.584,H ,,HL Road Seat/Saddle 2,Lightweight kevlar racing saddle. Leather.,2013-07-01 00:00:00,,Current
521,SE-T312,15,,,LL Touring Seat/Saddle,Sillín/asiento de paseo GB,Selle de vélo de randonnée LL,12.0413,True,NA,500,375,27.12,,NA,,1,T ,16.272,L ,,LL Touring Seat/Saddle,Comfortable, ergonomically shaped gel saddle.,2013-07-01 00:00:00,,Current
522,SE-T762,15,,,ML Touring Seat/Saddle,Sillín/asiento de paseo GM,Selle de vélo de randonnée ML,17.3782,True,NA,500,375,39.14,,NA,,1,T ,23.484,M ,,ML Touring Seat/Saddle,New design relieves pressure for long rides.,2013-07-01 00:00:00,,Current
523,SE-T924,15,,,HL Touring Seat/Saddle,Sillín/asiento de paseo GA,Selle de vélo de randonnée HL,23.3722,True,NA,500,375,52.64,,NA,,1,T ,31.584,H ,,HL Touring Seat/Saddle,Cut-out shell for a more comfortable ride.,2013-07-01 00:00:00,,Current
524,FR-M21S-42,12,LB ,CM ,LL Mountain Frame - Silver, 42,,,144.5938,True,Silver,500,375,264.05,42,42-46 CM,2.9199999999999999,1,M ,158.43,L ,U ,LL Mountain Frame,Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.,2013-07-01 00:00:00,,Current
525,FR-M21S-44,12,LB ,CM ,LL Mountain Frame - Silver, 44,,,144.5938,True,Silver,500,375,264.05,44,42-46 CM,2.96,1,M ,158.43,L ,U ,LL Mountain Frame,Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.,2013-07-01 00:00:00,,Current
526,FR-M21S-48,12,LB ,CM ,LL Mountain Frame - Silver, 48,,,144.5938,True,Silver,500,375,264.05,48,48-52 CM,3,1,M ,158.43,L ,U ,LL Mountain Frame,Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.,2013-07-01 00:00:00,,Current
527,FR-M21S-52,12,LB ,CM ,LL Mountain Frame - Silver, 52,,,144.5938,True,Silver,500,375,264.05,52,48-52 CM,3.04,1,M ,158.43,L ,U ,LL Mountain Frame,Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.,2013-07-01 00:00:00,,Current
528,TT-M928,37,,,Mountain Tire Tube,Cubierta para cámara de montaña,Chambre à air de VTT,1.8663,True,NA,500,375,4.99,,NA,,0,M ,2.994,,,Mountain Tire Tube,Self-sealing tube.,2013-07-01 00:00:00,,Current
529,TT-R982,37,,,Road Tire Tube,Cubierta para cámara de carretera,Chambre à air de vélo de route,1.4923,True,NA,500,375,3.99,,NA,,0,R ,2.394,,,Road Tire Tube,Conventional all-purpose tube.,2013-07-01 00:00:00,,Current
530,TT-T092,37,,,Touring Tire Tube,Cubierta para cámara de paseo,Chambre à air de vélo de randonnée,1.8663,True,NA,500,375,4.99,,NA,,0,T ,2.994,,,Touring Tire Tube,General purpose tube.,2013-07-01 00:00:00,,Current
531,FR-M21B-42,12,LB ,CM ,LL Mountain Frame - Black, 42,,,136.785,True,Black,500,375,249.79,42,42-46 CM,2.9199999999999999,1,M ,149.874,L ,U ,LL Mountain Frame,Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.,2013-07-01 00:00:00,,Current
532,FR-M21B-44,12,LB ,CM ,LL Mountain Frame - Black, 44,,,136.785,True,Black,500,375,249.79,44,42-46 CM,2.96,1,M ,149.874,L ,U ,LL Mountain Frame,Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.,2013-07-01 00:00:00,,Current
533,FR-M21B-48,12,LB ,CM ,LL Mountain Frame - Black, 48,,,136.785,True,Black,500,375,249.79,48,48-52 CM,3,1,M ,149.874,L ,U ,LL Mountain Frame,Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.,2013-07-01 00:00:00,,Current
534,FR-M21B-52,12,LB ,CM ,LL Mountain Frame - Black, 52,,,136.785,True,Black,500,375,249.79,52,48-52 CM,3.04,1,M ,149.874,L ,U ,LL Mountain Frame,Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.,2013-07-01 00:00:00,,Current
535,TI-M267,37,,,LL Mountain Tire,Cubierta de montaña GB,Pneu de VTT LL,9.3463,True,NA,500,375,24.99,,NA,,0,M ,14.994,L ,,LL Mountain Tire,Comparible traction, less expensive wire bead casing.,2013-07-01 00:00:00,,Current
536,TI-M602,37,,,ML Mountain Tire,Cubierta de montaña GM,Pneu de VTT ML,11.2163,True,NA,500,375,29.99,,NA,,0,M ,17.994,M ,,ML Mountain Tire,Great traction, high-density rubber.,2013-07-01 00:00:00,,Current
537,TI-M823,37,,,HL Mountain Tire,Cubierta de montaña GA,Pneu de VTT HL,13.09,True,NA,500,375,35,,NA,,0,M ,21,H ,,HL Mountain Tire,Incredible traction, lightweight carbon reinforced.,2013-07-01 00:00:00,,Current
538,TI-R092,37,,,LL Road Tire,Cubierta de carretera GB,Pneu de vélo de route LL,8.0373,True,NA,500,375,21.49,,NA,,0,R ,12.894,L ,,LL Road Tire,Same great treads as more expensive tire with a less expensive wire bead casing.,2013-07-01 00:00:00,,Current
539,TI-R628,37,,,ML Road Tire,Cubierta de carretera GM,Pneu de vélo de route ML,9.3463,True,NA,500,375,24.99,,NA,,0,R ,14.994,M ,,ML Road Tire,Higher density rubber.,2013-07-01 00:00:00,,Current
540,TI-R982,37,,,HL Road Tire,Cubierta de carretera GA,Pneu de vélo de route HL,12.1924,True,NA,500,375,32.6,,NA,,0,R ,19.56,H ,,HL Road Tire,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,2013-07-01 00:00:00,,Current
541,TI-T723,37,,,Touring Tire,Cubierta de paseo,Pneu de vélo de randonnée,10.8423,True,NA,500,375,28.99,,NA,,0,T ,17.394,,,Touring Tire,High-density rubber.,2013-07-01 00:00:00,,Current
542,PD-M282,13,G  ,,LL Mountain Pedal,Pedal de montaña GB,Pédale de VTT LL,17.9776,True,Silver/Black,500,375,40.49,,NA,218,1,M ,24.294,L ,,LL Mountain Pedal,Expanded platform so you can ride in any shoes; great for all-around riding.,2013-07-01 00:00:00,,Current
543,PD-M340,13,G  ,,ML Mountain Pedal,Pedal de montaña GM,Pédale de VTT ML,27.568,True,Silver/Black,500,375,62.09,,NA,215,1,M ,37.254,M ,,ML Mountain Pedal,Lightweight, durable, clipless pedal with adjustable tension.,2013-07-01 00:00:00,,Current
544,PD-M562,13,G  ,,HL Mountain Pedal,Pedal de montaña GA,Pédale de VTT HL,35.9596,True,Silver/Black,500,375,80.99,,NA,185,1,M ,48.594,H ,,HL Mountain Pedal,Stainless steel; designed to shed mud easily.,2013-07-01 00:00:00,,Current
545,PD-R347,13,G  ,,LL Road Pedal,Pedal de carretera GB,Pédale de vélo de route LL,17.9776,True,Silver/Black,500,375,40.49,,NA,189,1,R ,24.294,L ,,LL Road Pedal,Clipless pedals - aluminum.,2013-07-01 00:00:00,,Current
546,PD-R563,13,G  ,,ML Road Pedal,Pedal de carretera GM,Pédale de vélo de route ML,27.568,True,Silver/Black,500,375,62.09,,NA,168,1,R ,37.254,M ,,ML Road Pedal,Lightweight aluminum alloy construction.,2013-07-01 00:00:00,,Current
547,PD-R853,13,G  ,,HL Road Pedal,Pedal de carretera GA,Pédale de vélo de route HL,35.9596,True,Silver/Black,500,375,80.99,,NA,149,1,R ,48.594,H ,,HL Road Pedal,Top-of-the-line clipless pedals with adjustable tension.,2013-07-01 00:00:00,,Current
548,PD-T852,13,,,Touring Pedal,Pedal de paseo,Pédale de vélo de randonnée,35.9596,True,Silver/Black,500,375,80.99,,NA,,1,T ,48.594,,,Touring Pedal,A stable pedal for all-day riding.,2013-07-01 00:00:00,,Current
549,FR-M63S-38,12,LB ,CM ,ML Mountain Frame-W - Silver, 38,,,199.3757,True,Silver,500,375,364.09,38,38-40 CM,2.73,2,M ,218.454,M ,W ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013-07-01 00:00:00,,Current
550,FR-M21B-40,12,LB ,CM ,LL Mountain Frame - Black, 40,,,136.785,True,Black,500,375,249.79,40,38-40 CM,2.8799999999999999,2,M ,149.874,L ,U ,LL Mountain Frame,Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.,2013-07-01 00:00:00,,Current
551,FR-M21S-40,12,LB ,CM ,LL Mountain Frame - Silver, 40,,,144.5938,True,Silver,500,375,264.05,40,38-40 CM,2.8799999999999999,2,M ,158.43,L ,U ,LL Mountain Frame,Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.,2013-07-01 00:00:00,,Current
552,FD-2342,9,G  ,,Front Derailleur,Desviador delantero,Dérailleur avant,40.6216,True,Silver,500,375,91.49,,NA,88,1,,54.894,,,Front Derailleur,Wide-link design.,2013-07-01 00:00:00,,Current
553,HB-T721,4,,,LL Touring Handlebars,Manillar de paseo GB,Poignées de vélo de randonnée LL,20.464,True,NA,500,375,46.09,,NA,,1,T ,27.654,L ,,LL Touring Handlebars,Unique shape reduces fatigue for entry level riders.,2013-07-01 00:00:00,,Current
554,HB-T928,4,,,HL Touring Handlebars,Manillar de paseo GA,Poignées de vélo de randonnée HL,40.6571,True,NA,500,375,91.57,,NA,,1,T ,54.942,H ,,HL Touring Handlebars,A light yet stiff aluminum bar for long distance riding.,2013-07-01 00:00:00,,Current
555,FB-9873,6,G  ,,Front Brakes,Frenos delanteros,Freins avant,47.286,True,Silver,500,375,106.5,,NA,317,1,,63.9,,,Front Brakes,All-weather brake pads; provides superior stopping by applying more surface to the rim.,2013-07-01 00:00:00,,Current
556,CS-4759,8,G  ,,LL Crankset,Bielas GB,Pédalier LL,77.9176,True,Black,500,375,175.49,,NA,600,1,,105.294,L ,,LL Crankset,Super rigid spindle.,2013-07-01 00:00:00,,Current
557,CS-6583,8,G  ,,ML Crankset,Bielas GM,Pédalier ML,113.8816,True,Black,500,375,256.49,,NA,635,1,,153.894,M ,,ML Crankset,High-strength crank arm.,2013-07-01 00:00:00,,Current
558,CS-9183,8,G  ,,HL Crankset,Bielas GA,Pédalier HL,179.8156,True,Black,500,375,404.99,,NA,575,1,,242.994,H ,,HL Crankset,Triple crankset; alumunim crank arm; flawless shifting.,2013-07-01 00:00:00,,Current
559,CH-0234,7,,,Chain,Cadena,Chaîne,8.9866,True,Silver,500,375,20.24,,NA,,1,,12.144,,,Chain,Superior shifting performance.,2013-07-01 00:00:00,,Current
560,BK-T44U-60,3,LB ,CM ,Touring-2000 Blue, 60,Paseo: 2000, azul, 60,Vélo de randonnée 2000 bleu, 60,755.1508,True,Blue,100,75,1214.85,60,60-62 CM,27.899999999999999,4,T ,728.91,M ,U ,Touring-2000,The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.,2013-07-01 00:00:00,,Current
561,BK-T79Y-46,3,LB ,CM ,Touring-1000 Yellow, 46,Paseo: 1000, amarilla, 46,Vélo de randonnée 1000 jaune, 46,1481.9379,True,Yellow,100,75,2384.07,46,42-46 CM,25.129999999999999,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00,,Current
562,BK-T79Y-50,3,LB ,CM ,Touring-1000 Yellow, 50,Paseo: 1000, amarilla, 50,Vélo de randonnée 1000 jaune, 50,1481.9379,True,Yellow,100,75,2384.07,50,48-52 CM,25.420000000000002,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00,,Current
563,BK-T79Y-54,3,LB ,CM ,Touring-1000 Yellow, 54,Paseo: 1000, amarilla, 54,Vélo de randonnée 1000 jaune, 54,1481.9379,True,Yellow,100,75,2384.07,54,54-58 CM,25.68,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00,,Current
564,BK-T79Y-60,3,LB ,CM ,Touring-1000 Yellow, 60,Paseo: 1000, amarilla, 60,Vélo de randonnée 1000 jaune, 60,1481.9379,True,Yellow,100,75,2384.07,60,60-62 CM,25.899999999999999,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00,,Current
565,BK-T18U-54,3,LB ,CM ,Touring-3000 Blue, 54,Paseo: 3000, azul, 54,Vélo de randonnée 3000 bleu, 54,461.4448,True,Blue,100,75,742.35,54,54-58 CM,29.68,4,T ,445.41,L ,U ,Touring-3000,All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.,2013-07-01 00:00:00,,Current
566,BK-T18U-58,3,LB ,CM ,Touring-3000 Blue, 58,Paseo: 3000, azul, 58,Vélo de randonnée 3000 bleu, 58,461.4448,True,Blue,100,75,742.35,58,54-58 CM,29.899999999999999,4,T ,445.41,L ,U ,Touring-3000,All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.,2013-07-01 00:00:00,,Current
567,BK-T18U-62,3,LB ,CM ,Touring-3000 Blue, 62,Paseo: 3000, azul, 62,Vélo de randonnée 3000 bleu, 62,461.4448,True,Blue,100,75,742.35,62,60-62 CM,30,4,T ,445.41,L ,U ,Touring-3000,All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.,2013-07-01 00:00:00,,Current
568,BK-T18Y-44,3,LB ,CM ,Touring-3000 Yellow, 44,Paseo: 3000, amarilla, 44,Vélo de randonnée 3000 jaune, 44,461.4448,True,Yellow,100,75,742.35,44,42-46 CM,28.77,4,T ,445.41,L ,U ,Touring-3000,All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.,2013-07-01 00:00:00,,Current
569,BK-T18Y-50,3,LB ,CM ,Touring-3000 Yellow, 50,Paseo: 3000, amarilla, 50,Vélo de randonnée 3000 jaune, 50,461.4448,True,Yellow,100,75,742.35,50,48-52 CM,29.129999999999999,4,T ,445.41,L ,U ,Touring-3000,All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.,2013-07-01 00:00:00,,Current
570,BK-T18Y-54,3,LB ,CM ,Touring-3000 Yellow, 54,Paseo: 3000, amarilla, 54,Vélo de randonnée 3000 jaune, 54,461.4448,True,Yellow,100,75,742.35,54,54-58 CM,29.420000000000002,4,T ,445.41,L ,U ,Touring-3000,All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.,2013-07-01 00:00:00,,Current
571,BK-T18Y-58,3,LB ,CM ,Touring-3000 Yellow, 58,Paseo: 3000, amarilla, 58,Vélo de randonnée 3000 jaune, 58,461.4448,True,Yellow,100,75,742.35,58,54-58 CM,29.789999999999999,4,T ,445.41,L ,U ,Touring-3000,All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.,2013-07-01 00:00:00,,Current
572,BK-T18Y-62,3,LB ,CM ,Touring-3000 Yellow, 62,Paseo: 3000, amarilla, 62,Vélo de randonnée 3000 jaune, 62,461.4448,True,Yellow,100,75,742.35,62,60-62 CM,30,4,T ,445.41,L ,U ,Touring-3000,All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.,2013-07-01 00:00:00,,Current
573,BK-T79U-46,3,LB ,CM ,Touring-1000 Blue, 46,Paseo: 1000, azul, 46,Vélo de randonnée 1000 bleu, 46,1481.9379,True,Blue,100,75,2384.07,46,42-46 CM,25.129999999999999,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00,,Current
574,BK-T79U-50,3,LB ,CM ,Touring-1000 Blue, 50,Paseo: 1000, azul, 50,Vélo de randonnée 1000 bleu, 50,1481.9379,True,Blue,100,75,2384.07,50,48-52 CM,25.420000000000002,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00,,Current
575,BK-T79U-54,3,LB ,CM ,Touring-1000 Blue, 54,Paseo: 1000, azul, 54,Vélo de randonnée 1000 bleu, 54,1481.9379,True,Blue,100,75,2384.07,54,54-58 CM,25.68,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00,,Current
576,BK-T79U-60,3,LB ,CM ,Touring-1000 Blue, 60,Paseo: 1000, azul, 60,Vélo de randonnée 1000 bleu, 60,1481.9379,True,Blue,100,75,2384.07,60,60-62 CM,25.899999999999999,4,T ,1430.442,H ,U ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00,,Current
577,BK-T44U-46,3,LB ,CM ,Touring-2000 Blue, 46,Paseo: 2000, azul, 46,Vélo de randonnée 2000 bleu, 46,755.1508,True,Blue,100,75,1214.85,46,42-46 CM,27.129999999999999,4,T ,728.91,M ,U ,Touring-2000,The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.,2013-07-01 00:00:00,,Current
578,BK-T44U-50,3,LB ,CM ,Touring-2000 Blue, 50,Paseo: 2000, azul, 50,Vélo de randonnée 2000 bleu, 50,755.1508,True,Blue,100,75,1214.85,50,48-52 CM,27.420000000000002,4,T ,728.91,M ,U ,Touring-2000,The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.,2013-07-01 00:00:00,,Current
579,BK-T44U-54,3,LB ,CM ,Touring-2000 Blue, 54,Paseo: 2000, azul, 54,Vélo de randonnée 2000 bleu, 54,755.1508,True,Blue,100,75,1214.85,54,54-58 CM,27.68,4,T ,728.91,M ,U ,Touring-2000,The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.,2013-07-01 00:00:00,,Current
580,BK-R79Y-40,2,LB ,CM ,Road-350-W Yellow, 40,Carretera: 350 para mujer, amarilla, 40,Vélo de route 350 -W - jaune, 40,1082.51,True,Yellow,100,75,1700.99,40,38-40 CM,15.35,4,R ,1020.594,M ,W ,Road-350-W,Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.,2013-07-01 00:00:00,,Current
581,BK-R79Y-42,2,LB ,CM ,Road-350-W Yellow, 42,Carretera: 350 para mujer, amarilla, 42,Vélo de route 350 -W - jaune, 42,1082.51,True,Yellow,100,75,1700.99,42,42-46 CM,15.77,4,R ,1020.594,M ,W ,Road-350-W,Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.,2013-07-01 00:00:00,,Current
582,BK-R79Y-44,2,LB ,CM ,Road-350-W Yellow, 44,Carretera: 350 para mujer, amarilla, 44,Vélo de route 350 -W - jaune, 44,1082.51,True,Yellow,100,75,1700.99,44,42-46 CM,16.129999999999999,4,R ,1020.594,M ,W ,Road-350-W,Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.,2013-07-01 00:00:00,,Current
583,BK-R79Y-48,2,LB ,CM ,Road-350-W Yellow, 48,Carretera: 350 para mujer, amarilla, 48,Vélo de route 350 -W - jaune, 48,1082.51,True,Yellow,100,75,1700.99,48,48-52 CM,16.420000000000002,4,R ,1020.594,M ,W ,Road-350-W,Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.,2013-07-01 00:00:00,,Current
584,BK-R19B-58,2,LB ,CM ,Road-750 Black, 58,Carretera: 750, negra, 58,Vélo de route 750 noir, 58,343.6496,True,Black,100,75,539.99,58,54-58 CM,20.789999999999999,4,R ,323.994,L ,U ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2013-07-01 00:00:00,,Current
585,BK-T18U-44,3,LB ,CM ,Touring-3000 Blue, 44,Paseo: 3000, azul, 44,Vélo de randonnée 3000 bleu, 44,461.4448,True,Blue,100,75,742.35,44,42-46 CM,28.77,4,T ,445.41,L ,U ,Touring-3000,All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.,2013-07-01 00:00:00,,Current
586,BK-T18U-50,3,LB ,CM ,Touring-3000 Blue, 50,Paseo: 3000, azul, 50,Vélo de randonnée 3000 bleu, 50,461.4448,True,Blue,100,75,742.35,50,48-52 CM,29.129999999999999,4,T ,445.41,L ,U ,Touring-3000,All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.,2013-07-01 00:00:00,,Current
587,BK-M38S-38,1,LB ,CM ,Mountain-400-W Silver, 38,Montaña: 400 para mujer, plateada, 38,VTT 400 -W argent, 38,419.7784,True,Silver,100,75,769.49,38,38-40 CM,26.350000000000001,4,M ,461.694,M ,W ,Mountain-400-W,This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.,2013-07-01 00:00:00,,Current
588,BK-M38S-40,1,LB ,CM ,Mountain-400-W Silver, 40,Montaña: 400 para mujer, plateada, 40,VTT 400 -W argent, 40,419.7784,True,Silver,100,75,769.49,40,38-40 CM,26.77,4,M ,461.694,M ,W ,Mountain-400-W,This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.,2013-07-01 00:00:00,,Current
589,BK-M38S-42,1,LB ,CM ,Mountain-400-W Silver, 42,Montaña: 400 para mujer, plateada, 42,VTT 400 -W argent, 42,419.7784,True,Silver,100,75,769.49,42,42-46 CM,27.129999999999999,4,M ,461.694,M ,W ,Mountain-400-W,This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.,2013-07-01 00:00:00,,Current
590,BK-M38S-46,1,LB ,CM ,Mountain-400-W Silver, 46,Montaña: 400 para mujer, plateada, 46,VTT 400 -W argent, 46,419.7784,True,Silver,100,75,769.49,46,42-46 CM,27.420000000000002,4,M ,461.694,M ,W ,Mountain-400-W,This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.,2013-07-01 00:00:00,,Current
591,BK-M18S-40,1,LB ,CM ,Mountain-500 Silver, 40,Montaña: 500, plateada, 40,VTT 500 argent, 40,308.2179,True,Silver,100,75,564.99,40,38-40 CM,27.350000000000001,4,M ,338.994,L ,U ,Mountain-500,Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.,2013-07-01 00:00:00,,Current
592,BK-M18S-42,1,LB ,CM ,Mountain-500 Silver, 42,Montaña: 500, plateada, 42,VTT 500 argent, 42,308.2179,True,Silver,100,75,564.99,42,42-46 CM,27.77,4,M ,338.994,L ,U ,Mountain-500,Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.,2013-07-01 00:00:00,,Current
593,BK-M18S-44,1,LB ,CM ,Mountain-500 Silver, 44,Montaña: 500, plateada, 44,VTT 500 argent, 44,308.2179,True,Silver,100,75,564.99,44,42-46 CM,28.129999999999999,4,M ,338.994,L ,U ,Mountain-500,Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.,2013-07-01 00:00:00,,Current
594,BK-M18S-48,1,LB ,CM ,Mountain-500 Silver, 48,Montaña: 500, plateada, 48,VTT 500 argent, 48,308.2179,True,Silver,100,75,564.99,48,48-52 CM,28.420000000000002,4,M ,338.994,L ,U ,Mountain-500,Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.,2013-07-01 00:00:00,,Current
595,BK-M18S-52,1,LB ,CM ,Mountain-500 Silver, 52,Montaña: 500, plateada, 52,VTT 500 argent, 52,308.2179,True,Silver,100,75,564.99,52,48-52 CM,28.68,4,M ,338.994,L ,U ,Mountain-500,Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.,2013-07-01 00:00:00,,Current
596,BK-M18B-40,1,LB ,CM ,Mountain-500 Black, 40,Montaña: 500, negra, 40,VTT 500 noir, 40,294.5797,True,Black,100,75,539.99,40,38-40 CM,27.350000000000001,4,M ,323.994,L ,U ,Mountain-500,Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.,2013-07-01 00:00:00,,Current
597,BK-M18B-42,1,LB ,CM ,Mountain-500 Black, 42,Montaña: 500, negra, 42,VTT 500 noir, 42,294.5797,True,Black,100,75,539.99,42,42-46 CM,27.77,4,M ,323.994,L ,U ,Mountain-500,Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.,2013-07-01 00:00:00,,Current
598,BK-M18B-44,1,LB ,CM ,Mountain-500 Black, 44,Montaña: 500, negra, 44,VTT 500 noir, 44,294.5797,True,Black,100,75,539.99,44,42-46 CM,28.129999999999999,4,M ,323.994,L ,U ,Mountain-500,Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.,2013-07-01 00:00:00,,Current
599,BK-M18B-48,1,LB ,CM ,Mountain-500 Black, 48,Montaña: 500, negra, 48,VTT 500 noir, 48,294.5797,True,Black,100,75,539.99,48,48-52 CM,28.420000000000002,4,M ,323.994,L ,U ,Mountain-500,Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.,2013-07-01 00:00:00,,Current
600,BK-M18B-52,1,LB ,CM ,Mountain-500 Black, 52,Montaña: 500, negra, 52,VTT 500 noir, 52,294.5797,True,Black,100,75,539.99,52,48-52 CM,28.68,4,M ,323.994,L ,U ,Mountain-500,Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.,2013-07-01 00:00:00,,Current
